<user> i had the same problem <hashtag> poken <hashtag> error	0
<user> morning philip what a pain ! <repeat> <elong>ahem ! <repeat>	4
done <allcaps> dun dun . i guess we ' re getting off the computadora . night .	4
woke <allcaps> up <allcaps>	4
<url> - vote for gilles marini on dancing with the stars !	4
thinking the shorts and flip flops may have been a bad idea	0
bed is *painfully* tempting right no	0
<user> lol <allcaps> aw <elong> . <repeat>i ' m sorry you ' re stuck n bored . <repeat>yes hun i thought you be trying to keep yourself entertained . <repeat>can ' t be easy	0
completely wiped and reloaded the <number> lost all bbm <allcaps> contacts <elong>going to bed sad .	0
<user> can you hear <allcaps> me now ? <url>	4
dull greyish day in brussels . wearing c&amp s n�<number> from a sample and loving it as usual . will definitely be buying it at some point . <repeat>	4
<user> sig	4
<user> but . <repeat> but . <repeat> but . <repeat> i ' m not a big fan on camilla belle	0
<user> i have the same proble	0
masha is alone and sad <url>	0
<url> see where we ' ve been moved too . <hashtag> dwsr	0
<user> it will all be worth it in the end	4
<user> i can ' t ! i have so much to learn about wwi <allcaps> by tomorrow at noon !	0
stuffy nose . its preventing me from sleep . any remedies ?	0
<user> what are the theme songs for eac	4
<user> try it and see . it ' s all trial and error .	4
<user> i want to go to promote gear <allcaps> and <allcaps> groove <allcaps> but unfornately no ride there i may b going to the one in anaheim in may though	0
<user> woh congrats . do blog abt it - we ' re planning on a kinabalu trip too - mebbe in <number>	4
almost finished with new moon . <repeat> if i didn ' t have to work tomorrow i would totally finish it tonight ! geez . <repeat>	0
<user> thank you for the kind words ! i appreciate it . have a great night	4
goodnigh	4
<user> totally real ! theres no way that was faked ! aweosme though ha <allcaps>	4
<user> yes <elong> yay	4
today ' s plan driving back to vienna spring cleaning in my flat	0
<user> goodnight	4
<user> next time come to hemel hempstead	4
. <repeat>so i just ordered my copy of hardcore underground <number> love m	4
whf <allcaps> ? <repeat> t scc <allcaps> killed derek reese ( brian austin green	0
<user> - hehehe . that was my halloween costume we only have friday off . flying to hk	4
off to the hospital s some jaw breaking is about to happen !	0
<user> aw <allcaps> <elong> u seriously have the cutest dog miley ! sorry your not with her now hope u get some sleep ! xoxo	0
<user> i ' m good ! had some very strange dreams last night but hey dreamin ' means i ' m sleepin ' how ' s you this morning ?	4
<user> thanks	4
<user> congratulation ! but i will miss kutner so muc	4
<user> i ' m only <number> years old in pixie years .	0
seems that i ' m having one of my &quot kewl-mooded&quot dayz somehow probably . or i should drink less coffee . <repeat> o_o argh . need to buy coffee .	4
/ / t i just asked my friend what piglet was ( winnie the pooh . ) . <repeat>seriously guys what is it	0
<user> i love that you &quot tweeted&quot love yo	4
city all day soo happy to be home . school in the morning	4
haven ' t tweeted nearly all day posted my website tonigh	0
has a hangover	0
such a very long day . and again tomorrow . <repeat>maybe i ' ll get on a jury next week and be able to take a nice vacation	4
my paronychia hurts	0
<user> lol <allcaps> exactly ! too funny you just took me back	4
driving back to la quinta tomorrow . <repeat> i should slee	0
can ' t believe cutner is dead on house ! sad day . in santa ros	0
happy birthday to my little girl jasmine ! she turns three years old today . throwing her a mini b day party tomorrow with just us .	4
just watched the movie wanted . <repeat> it was pretty darn good .	4
gr<number>t my face is very itchy	0
<user> lo <allcaps>	4
watching keith olbermann ( late late rerun ) then it ' s on to the daily show which is having michael j . fox on as guest . my high school crush	4
misses his nephew / godson . come back to me mr . malachi .	4
<user> oh no owie	0
<user> yikes ! now i have no clues what to do !	0
<user> how are you ? was good seeing you @ lip service last week !	4
and watching leon . <repeat>	4
good <allcaps> morning <allcaps> my <allcaps> ladys <allcaps> and jon lol !	4
finding it really hard to use twitter	0
is ready to go to bed . <repeat>long day tomorrow	0
<user> oh i didnt know what you were talking about . got it now . while i cant imagin	4
<user> damn	4
<user> at the tim	4
<number> min till home time and counting ! i have a craving to visit the mac <allcaps> store but they will have closed by the time i get there	0
<user> i hope he comes back .	0
<user> no more sneaky late arvo surfs now man i feel the late arvo glass off is now a distant memory of summer .	0
is crying inside . please oh please let it rain so warm .	0
no music today . blip . fm is undergoing maintenance	0
<user> iwas thinking same thing . <repeat>night all ! <repeat>	4
<user> thank	4
finally got approved for the apartment . mandy and i really deserve it .	4
<user> congrats ! i ' m totally jealous ! only wish my xm <allcaps> was working	0
china <allcaps> - your input / quotes for next month ' s article in a beijing mag . it ' s titled &quot the self diagnosed china expert&quot . <repeat>ooh . disruptive .	4
<url> claudia i hope this works i ' m a tweeter too	4
yawwwn ! gotta get up early tomorrow who ' s ready for the weekend ? <repeat>	0
<user> yay i ' m happy for you guys . <repeat>now hurry up and spit out the next one	4
hi rhian this is my first post on twitter so hope it works ok . my mbt <allcaps> ' s r fab - it ' s a pity i can ' t wear them <number> work . hv a good day	4
sadly thoug	0
yay dancing with the stars in <number>min ! haha wata nerrrd	4
<user> i told you if i caved i ' d end up abusing it . <repeat> much like i do facebook . it ' s because i don ' t have any real friends	0
<user> then i ' ll you a vancooooooover shout out to your new &quot<lolface>ersonal&quot account .	4
waiting for my love to get home . <repeat> and getting sad that there won ' t be hot cross buns after next week !	0
wahh no csi <allcaps> anywhere ! dvr <allcaps> ' ed i love money <number> though - gonna watch it then sleep - goodnight tweeters&lt <number>	0
got a speeding ticket	0
<user> the last thing a woman needs is another man who ' s fast &amp furious	4
<user> i hate you . i didn ' t need to see that . i need to call my therapist now .	0
<user> ya i ' ll be in hk for <number> months but <number> is not big there . o wel	4
im bored and my fingers hurt from playing the guitar all day	0
ah <elong> time to feed the tribe lol chicken casserole with veg yummo	4
last <number> days in my nice little office . dont wanna move	0
happy to spend time with the family .	4
michael crichton	0
nespresso in my office - present from my boss - damn this roxx <allcaps> . <repeat> zeker nu !	4
extremely jealous . <repeat>	0
<user> poor john this is what happens when you play with fruit and a microwave ! seriously though have <allcaps> you seen a doctor ? <repeat> xxx	0
<user> russell dea	4
all these crazy pollen trees in washington state are making my sinuses go crazy	0
<user> thanks man . i ' m so very grateful . i feel unworthy of such attentio	0
<user> hahaha suriously ! i feel like everyone knows this show is a joke except lc !	0
<user> yes i remembe	4
<user> no art tomorrow . and nice to see you ' ve joined twitter !	0
<user> baha . leave it to them to start a fight	4
at the end of the day i ended up exalted with a factio	4
<user> he has that effect on everyone	4
<user> i want pizza <elong> .	0
<user> it is a wallpaper with red square i was asking for	4
so <elong> freaking tired . glad it ' s almost the break soo i can sleep in ! cant wait to head to weyburn after easter .	4
<user> send me the dvd <allcaps> cos i have missed out on heaps not <allcaps> happy about that !	0
<user> hoping to come to chicago for a third time ! you are competing with no doubt this summer though	4
i still can ' t find my keys .	0
they don ' t get hyphy on the east coast . <repeat>even to e<number>	0
loves clean sheets	4
<user> thank u so muc	4
<user> *gives a hug and a cookie* hope you feel better !	4
<user> hehehe thanks ! i saw it in the store and just couldn ' t leave without it . i love hats .	4
<user> by jorda	4
we ' re going to post some stories manually due to twitterfeed problem . that ' s why we ' ve been so quiet lately . <repeat>	0
<user> i feel that way about sleep . what ' s the point if i am just going to wake up in a few hours anyway !	4
just said bye to rose . / on the upsid	4
still spitting out stitches from that bone graft	0
misses him right now . i need a hug	0
has a craving to go to the burswood soon been too long ! <repeat>	4
<user> i ' m trying to research some dude for my english assignment that is due tomorro	0
clearing my desk . <repeat>	0
feeling really really ill	0
the train is travelling at a speed that will get me to the gym before work	4
this week just seems to get longer and longer in terms of how much i need to do . <repeat> and how much i ' m actually going to get done	0
<user>	4
airlie is sick <elong>and now mason is sick too . he is going to miss his school disco	0
oh btw <allcaps> - bought mediatemple ( mt ) thanks to all for referrals . <repeat>	4
really likes diet cherry vanilla dr . pepper . its amazingness in a bottle	4
tumblr this is exactly how it feels wearing a �tie� <url>	0
<user> did you know that you were in a dutch newspaper the other day ?	4
<user> love the french . i tell people here in the south i ' m qtr . french and they snarl at me . french are beautiful people	0
aw <elong> hell ! disturbed on now ! inside the fire followed by the night !	4
<user> <user> another fun confa	0
i ' m tired . i feel like crap . and the world feels all crummy . make me happ	0
getting annoyed easily today &gt &gt &gt biofuel proposal getting annoyed easily today &gt &gt &gt biof . <repeat> <url>	0
<user> good luck with your challenge	4
<user> naw <elong> take me to london please ? cornwall ' s boring	0
my whip cream is melting	0
<user> br	4
is so <elong> glad taylors back	4
trying to find a tech job . can ' t find any entry level jobs any were . also just about every job site has more spam now then jobs .	0
morning - how nice to see everyone is awake and chirp - it helps	4
<user> i actually really like tau	0
twiggas <elong> i been out of range all day i ' m back now and hopefully for good .	0
<user> re <hashtag> nbn as someone already sai	4
<user> ok thank you for the modivation	4
feels like a cramp . quite disconcerting	0
i wanna rock a maxi dress @ coachell	0
packin	4
good morning	4
it ' s official ! i ' m going to have an educational summer . owh god . bless me	0
<user> take it eas	0
<user> <url> - perhaps they are going to mime the new album ? <repeat>	4
headed off to wal*mart for more boxes . uber excited	4
hm	4
on the phone with the bestie than shower . <repeat> confused i don ' t know what to do	0
<url> not what i need for my current projec	4
<user> i guess that ' s a no then .	0
i ' m not worried about them cutting my hours down so i start at <number>am every day . <repeat> except i may have to give up my morning starbucks	0
<user> and my bro-in-law obviously	4
<user> i am so sad kutner was my favorite of the new team ! <repeat>	0
saw an ad on craigslist for a casting call for a female host on g<number> i was totally psyched ! but realized it was a hoax	0
wishes david cook was coming to phoenix trying to figure out a way to get to san diego on june <number>th to see him . <repeat> i ' m obsessed	0
i don ' t like these late start night shifts coupled with it being bloody light outside my window when i ' m meant to be going to sleep	0
<user> i feel you i hate working out too ! but our results will be major <allcaps> ! when you look good you feel good !	4
&quot flight of the conchords&quot suddenly disappeared from spotify	0
i saw natasha today and it made me so happy .	4
<user>	4
<user> lo	0
i hate money . <repeat>	0
finished marking can ' t celebrate yet th	0
going to go for a walk in lathkildale - enjoy the sunshine today folks !	4
_secretgarden_ i haven ' t gotten any porn spammers i don ' t check my follower	0
<user> lol <allcaps> nic	4
currently watching &quot roommates&quot . i miss the nyc <allcaps> ! <repeat>	0
<user> thnx ajeng ! i will have to skip that class im totally unprepared !	0
i ' m at wor	0
im on val ' s mac in iitsc clubroom . still sweating	0
<user> afterward	4
britney was fucking amazing ! <repeat> after we just went back to the hotel . <repeat>i hate travelling with cheapos .	0
jumped off the wharf today . in the coldest wind and rain . <repeat>really cool	4
flu shot . <repeat> ouch	0
<user> thank you ! <repeat> i have to now do it all again today	0
yeah guys i will totally bring dublin to the party . he would love the company .	4
<user> did you try looking in your junk mail ? pls dm <allcaps> me your email so i can check it out for you	4
<user> hi !	4
<user> all of em ? <repeat>	0
<user> i ' ve justheard about the demonstrations on the news . good luck	4
two tests down . <repeat> three tests and a twenty first birthday to go . <repeat>	4
<user> ' bout damn time ! you should also reserve sarcasmagorica	4
mad tired today . <repeat> callin it in early tonight nighty night twittas	0
<user> wow ! it is officially napping now . good luck . <repeat>	4
<user> ya red is also nice but it ' s too salty for me . i ' m a doritos monster b<number>	4
my baby just went home	0
ooooh . <repeat> lol <allcaps> that leslie . <repeat> and ok i won ' t do it again so leslie won ' t get mad again	0
<user> good luck enduring the tiring journey !	0
omg . <repeat> &quot the reader&quot is making me	0
thinking and planning	4
why can ' t airfare go down ? o	0
<user> u are a true fan ( and optimist ) . i ' ll take a winning season <hashtag> mariners	4
just heard eminem ' s new single . it ' s official . he fell off . just heard eminem ' s new single . it ' s official . he fell off .	0
<user> ? <repeat> ? <repeat> email ? <repeat> ? <repeat> provider !	0
<user> looks interesting but lot of <number> errors on the documentation website	0
@ work and then &quot school&quot . <repeat>	4
going to san jose tomorrow to see one of my old cold stoners before the sharks game . it ' s gonna be a good day	4
received my bday parcel from home ! n now i can hav my tang hu	4
<user> hope you had fun	4
did some tafe work and am going to do more tomorrow when im at mummas place . <repeat> going up for another baking day	4
happy birthday sybil . wow . / / coffee at nearly <number> in the morning . in for another long <allcaps> night . <repeat> o	4
home just in time for chelsea lately	4
having a long conversation with mom on phone	4
haha my house is creepy at night ! <repeat> it creaks and stuff . <repeat>scary . lol . <repeat>i ' m gonna go to bed .	0
<number> hours laying down on a flattened bean bag ftl <allcaps>	0
<user> if it ' s something you will enjoy and will make you happ	4
<user> wooot <allcaps> it ' s my turn to blogg !	4
<user> bt	4
wow <user>	4
zurich does not have smelly bags anymore	0
tck <allcaps> is going to bed . when i wake u	4
home ! i really wana slee	0
<user> agreed .	0
<user> hope you feel better j	4
<user> beautiful earrings ! very gentle	4
haz her gown ordered today . and dropped boogie off to the airport . and now . <repeat> laundry galore is to be continued .	4
should really go to sleep so i can get up early tomorrow ( well today now )	0
<user> yoyoyo . my internet has been rude tonight . it just <allcaps> reconnected and i ' m about to go to bed .	0
<user> that ' s so true ! thnx ma	4
finally going to sleep and waking up early to study	0
<user> if you don	4
good morning everybody ! pkoi y fais pas beau bon coffee time !	0
<user> glad i could help . now we just need barcode scanners .	4
sleep soon . <repeat> i just hate saying bye and see you tomorrow for the night .	0
good morning <user> i like that song too . <repeat> im praying now	4
<user> me too . ] maybe i ' ll see you there ? i mea	4
<user> lol - nope ! but i did have complete <hashtag> camerafail	0
is upset that she couldn ' t find &quot church of the flying spaghetti monster&quot on twitter to follow	0
<user> i am sad . <repeat> the dutch localization in dl <allcaps><number> is bad . <repeat> it ' s incomplete and has too many truncations . <repeat>	0
need hugs	0
going on holidays with my friend tomorrow exited but no twitter	0
<user> ya we did trying to beat traffic but ya hope to be back soon	4
<user> ugh i hate yo	4
<user> wake up with ah jon tweet . the best start for my day thx jon love you	4
<user> i will have to try that sometime . i like greek food . <repeat>u	4
<user> <number> would be nice outside of tafe <allcaps> sa <allcaps> for the moment	4
<user> how have you been susan	4
<user> &quot never worked on a sequel&quot maybe that ' s what we need to have a sequel live up to the first ? either wa	4
my cuckold actually had the nerve to pass out on m	4
<user> do i neei dotn get any comments and suggestions	0
all done <elong>time for bed . buenas noches ! <repeat>	4
i had a extravagant yet time conserving plan lined up for today . <repeat>which ive now forgotten	0
<user> aw	4
couple of mt texts didn ' t arrive here	0
<user> my only complaint about facebook is they ' ve changed it so much it ' s confusing	0
<user> whatcha <allcaps> chucklin <allcaps> bout <allcaps> ms <allcaps> . yen <allcaps>	4
no squirrels today they must be hiding .	0
cuz like troybolton is the hottiemcsuperbob . omfgz . my nail buds - cries -	0
had an amaaazing day . runnin	4
<user> shouldn ' t argu	4
<user> i don ' t know the dance .	0
<user> <url> but all says not in stock	0
<user> sus	4
this week starts - on tuesday . <repeat>	4
dear db	4
r . i . p baby girl sandra cantu . <repeat>my prayers r with the cantu famil	0
<user> she ' s at the ritz lol <allcaps> but been there before and it ' s ok for a gig ! not got any more planned what about you ?	0
<user> ohh that sux	0
north carolina baby ! <repeat> aint nothin stopping them but the nba draft	0
<user> you ' re one letter alway ! <elong>koreans don ' t use &quot x&quot so there ' s no hope for me .	4
checking out diigo for <hashtag> openaustralia <hashtag> publicwhip for uk <allcaps> &gt aus parliamentary info translatio	4
<user> i hope you are okay	0
<user> i ' d love to hire you again to	0
hamu is on my tour tm ! <repeat> i ' m excited	4
omg exams killed me how could i not know the difference between haif a circle and a hemisphere &lt / <number> &gt	0
falling asleep . just heard about that tracy girl ' s body being found . how sad my heart breaks for that family .	0
<user> happy birthday	4
<user> you probably neded it . thank god that you are o . k . have a good day across the pond	4
woo thanks ron and steeve for following me yeow i have folowers <elong> haha p . s i wanna got to the ellen show	4
is stressing out because my blackberry keeps flashing a red alert status for no reason ! <repeat> its faking me out and i hate it ! <repeat>	0
for some reason i can ' t explai	0
is off to the dentis	0
<user>	4
<user> willy and wonka mayb	4
<user> <url> - love it ! love your new logo as well	4
<user> i know <elong> i suk <elong> . <repeat> . <repeat> take care of my gurls . <repeat>	0
i ' m officially going to bed ! goodnight	4
<user> - my avatar ? lol <allcaps> ! yup . new ff <allcaps> . new avatar . everyone started changing theirs now too	4
just bought a car ! <repeat> yay <allcaps> for me !	4
<user> dubai to montrea	4
i dont know what im doing here <elong>can you tell me what can i post here ?	4
can ' t seem to get over the dissapointment of haveing absolutly no one notice i am gone . sad <elong>i must not be boring i must not be boring . <repeat>	0
watching funny tv <allcaps> show clips on hulu . com	4
deadline ahead	0
<user> ye	0
g ' day . at the evil highschool right now	0
fuck omg austins always there though man &lt <number> love you	0
<user> goodmorning ! hahah	0
<user> *yawns* i ' m pretty goo	0
my chumby blasting <number> ' s tunes . <repeat>good times . <url>	4
<user> don ' t cry	4
this is exactly why as cities burn worries me &quot as cities burn ' s third and most likely final outing&quot - from their new album review	0
<user> n	4
can ' t sleep . need to talk to someone .	0
<user> hey jon we all love ya and understan	4
i hate the fact that i ' m genuinely excited about my last tweet	0
just bought sour gummi worm	0
<user> great man ! good luck with everything ! i ' m guessing the coming days are going to be extremely exciting	4
<user> he	4
w / every person there . i didn ' t get a pic my phone died but he signed my shirt so amazing words cannot describe should ' ve skipped mel lol	0
<user> having a marathon now ! <repeat>	4
<user> yeah . i always slow down at the end ��als	0
searching for a job in berlin in summer time . <repeat>don ' t speak german . <repeat>	0
prodigy were ace last night ! only managed a few hours sleep last nigh	0
<user> still sore comes put tomorrow though !	0
<user> i tnk you need to make me smile today ! because you never ever write back to me but you do to everyone <elong> else x	0
<user> thank you	4
<user> just lovely	4
<user> is sh <allcaps> working for you ? for m	0
<user> you bet . maybe time to try the pizza home delivery	4
im so <elong> cold right now	0
<user> -------	0
<user> thanks dude	4
bad day today just bad but loved seeing sancha again	4
<user> can do everything except add a twitter field in the comment . <repeat>	0
<user> i reckon	0
can ' t sleep again . face is kinda swollen . don ' t let me be allergic to the thing that ' ll get me to thursday . school tomorrow ? doubtful .	0
<user> - why am i the last to find out about these things ? like that you ' re on the twitter too .	0
<user> hey <allcaps> . lol <allcaps> . btw <allcaps> u know how to upload a picture ? i tried but it never shows xo <allcaps>	0
<user> oww	4
somebody is selling the japan only release of my first album on e bay for $<number> damn thats it ? a classic is worth more than that !	0
lifee gets worsee &amp &amp worsee	0
<user> unlike my sister . <repeat>i still don ' t have one	0
made my dad a myspace to bring awareness to alzheimers . <repeat>add him <url>	4
<user> thank you katie ! heading to the club as we speak ! you have yourself a stellar night as well . <repeat> take it easy homey ! <repeat>	4
<user> if time permitte	4
i ' m feeling somewhat artistic . <repeat>time to break out the sketching pa	4
kumar sanu calls current film songs ' shouting ' . wel	4
<user> i think so too i always get it .	0
on a diet . <repeat> woke up <number>day hungry	0
<user> do u write back on twitter ? i miss ya garee . <repeat> x	0
<user> i hope so too . more movies where we get to see his lil gilles again hopefully	4
<user> mkay deal	4
<user> i know ! i ' m a night owl by natur	0
you kno	0
o	4
ty <user> - soon i upload too emmylou harris � i ' ll be your baby tonight ( gr <allcaps><number>fl <allcaps> ) ? <url>	4
<user> i know ! <repeat> i ' m excited to watch it too ! <repeat> i have to dvr <allcaps> it for the boyfriend als	4
<user> and you have me to thank for that	4
new iphon	0
<user> all in the middle if the night . i ' ve committed myself to installing windows <number> with boot camp but i ' m already having issues	0
having a goooooood afternoon	4
so . <repeat> tired . <repeat> god i hate the new jo	0
today <allcaps> is the <allcaps> day can�t wait to see you jacqui <elong>can�t stop singing lady gaga�s poker face . it�s addictive xd . last day of school today !	4
<user> two words for you ' physical challenge ! '	4
<user> morning debbs webbs ! <repeat> hope you had a nice sleep !	4
<user> yea	4
ah <elong> . <repeat>signs of life in twitter land	4
hmm shoulder is making some bad noises if i move my arm back and forth ( i know don ' t do it ! ) fear a return to physio may be required	0
in the office now . <repeat>but not for long	4
sitting here wondering why &quot ed <allcaps>&quot still has such a strong hold on me	0
so . fucking . bored . of . work	0
<user> omg <allcaps> whine <allcaps> whine <allcaps> whine <allcaps> whine <allcaps> housing <allcaps> lotery <allcaps> is <allcaps> over <allcaps> stfu <allcaps> i had <allcaps> to <allcaps> explain <allcaps> to <allcaps> qidong <allcaps> that <allcaps> he <allcaps> was <allcaps> fucked <allcaps> .	0
<user> o <elong> it ' s fantasy ? i like fantasy novels <elong>will check it out	4
i don ' t feel so hot . <repeat>	0
losing time	4
even after the aust . gov . rolls out its $<number> bln <number>mb b ' ban	0
<user> cheer up its our birthday soon	4
i ' m having a panic attac	0
just enabled activesync on my google apps accoun	0
going for a ride i hate my legs	0
<user> unfortunately it didn ' t work . but thanks for the advice . i am bed ridden today	0
<user> milez <elong>	4
is just loving the fact that it is <number> in the a . m . and my lil daughter will not go back to sleep ! <repeat>	0
<user> very true . i remember the old degrassi back in the day too . i think adults young at heart can relate to a point as well .	4
<user> will do &lt <number>	0
boredd . cold <elong> internet keeps stuffing up	0
i hate this tim	0
<user> and i ' d go with either a nose ring or an eyebrow bar . <repeat> in my opinion	4
<user> i ' m sure you ' ll make the time when you have it &amp dosey - do &amp all that good stuff . <repeat>	4
sitting at home and listen to my fav music	4
i found my madden <allcaps> ' <number> ! in ' <number> . <repeat>oh wel	0
taken my black <number> sleep good night twitter family <elong> / if u aint hierd the new music listen now myspace . com / russianrullet<number> enjoy	4
<user> i saw that	4
mum ' s been taken to hospita	0
preparing numbers for resharper <number> release . who need number	4
when you read my update	0
<user> maybe . <repeat>just so i don ' t chris brown her ass . j / k . <repeat>or am i ? <repeat>	4
<user> c ' mon . <repeat> say me something . it will cheer me up say hi you lazards !	4
<user> i want to see that too ! but it ' ll take so long to get <number> friends . <repeat>	4
<user> haha . <repeat> sarapan aja belum ko	4
/ really / need to clean the sensor in my slr <allcaps> . as it is i will be doing spot removal from several hundred pictures	0
on a <number>-day work-week . <repeat>fast-forward to thursday please	0
<user> i agree with jo ! don ' t say thanks natasha ! we ' re hrere for you !	4
<user> heh ! it was hilarious ! but why do they always miss ! <repeat>	4
too cute for words .	4
uploading the <allcaps> maine <allcaps> interview . enjoy	4
<user> i wanna g	0
<user> i miss u too . i ' m totally comin back tho ! lastnight was so <elong> much fun !	0
my boyfriend means the world to me but he just doesn ' t seem to see it . <repeat>muchless understand	0
<user> are <allcaps> we <allcaps> going <allcaps> to <allcaps> be <allcaps> getting <allcaps> any <allcaps> nm <allcaps> updates <allcaps> this <allcaps> time <allcaps> around <allcaps> ? i ' m not really screaming . just wondering . thanks !	4
<user> haha <allcaps> . i cried . <repeat> i guess he did . <repeat>	0
<user> good luck with that	4
bad day at the betfair office	0
<user> no <elong>finished two years then had twinz <elong>	0
morning tweetpeep	0
happy birthday my dear love	4
going thru town and traffic on bypass is stink	0
fell asleep . . . really didn ' t mean too *christina*	0
<user> you inspire me to twitter a lot	4
<user> haha still up ? i ' ve tried it about <number> times and it only worked onc	4
hanging out with biology til <number>am woo !	4
is talking about twitter and similar stuff	4
<user> thanks plue	4
<user> move a bit south for some sun rays	4
played another hand very bad and lost half my stack	0
<user> um <elong> . <repeat> i think me and <user> have used it so far . dunno . i just made it up <number> mins ago . thought it ' d be fun .	4
<user> <user> omnia <allcaps> <elong> ! <repeat> i said no to the crackberrry <elong> . time to depart with my flip phone	0
<user> haha its <number>pm here . good afternoon !	4
damn i am so late at filling this appraisal for	0
very happy with my new blog design - nice to see recent post and popular posts listed togethe	4
excited to watch gossip girl later !	4
tweet<number>today &quot have a limbo party while you are still supple enough to get under that bar&quot . <repeat> still ? <repeat>	0
<user> lmao . u may have to wait for another season to come thru . its summe boo . hot nd dry ass weather	0
<user> he is an ass . . <repeat> . <repeat> . <repeat> hm . <repeat> did you watch the first episode <elong> ? i freakin missed it	0
<user> lol <allcaps> start over if u were a melerr dud	4
<user> thanks !	4
hoping i can get some good sleep tonight . <repeat> poor bab	4
<user> fiuh	0
says suggest ng names ng dogs oh . mey <number> kming puppies . <number> lalaki <number> babae <url>	4
morning everyone . bad dream woke me up	0
<user> haha morning then . i think ( aussie here ) wheat bix with honey ! <repeat> or maple syrup and milk	4
<user> omg <allcaps>- did daughter not come home last night ? <repeat> what a huge worry . i would have been out of my mind . poor you !	0
i got sunburn today haha . i was outside the whole <elong> day skating <allcaps> <elong>	4
<user> are you meant to add on the back of that &quot twittering from a toilet cubicle somewhere&quot ?	4
can ' t wait for vegas	4
i hate when i have to call and wake people up	0
no picnic my phone smells like citrus .	0
<user> i havent but since you turned me on to it . <repeat>i will all of them ! <url>	4
spencer is not a good guy .	0
why don ' t the hot guys from my gym get on my train in the morning ? it ' s always full of dullards	0
i ' m ill . <repeat>i don ' t like that	0
i just got a text from sarah	0
ma	0
has a mild left inner ear infection . <repeat> and its got this irritating &quot blocked&quot feeling since sunday . <repeat>	0
<user> great words of wisdom d-dub ! <repeat> now can you tell the doctor to let me have some alcohol &amp caffeine ! <repeat>	4
<user> good night	4
missed the train to yor	0
<user> aw <elong> i ' m sorry	0
now i ' m kind of sad after all the bullshit i found out	0
new post ! <url>	0
called my hunnybunn	4
good morning twitters ! do you have a trouble tree ? this man does <url>	4
watching who framed roger rabbit . makes me miss toon town .	0
whoop	4
<user> why are you still up ?	4
being bored at homee	0
i love lush <allcaps> products . <repeat>they ' re products smell and feel so good	4
<user> i just got it ! i am super stoked ! and chilly is all your if you want it woot ! glad i stayed up !	4
dammi	0
<user> i have the same problem here . <repeat> but with rabbits <hashtag> blib	4
<user> nope . baby ' s due in <number>th may ! getting closer but still <number> things not done	0
<user> how have you watched it ? i tried the youtube link but it won ' t work !	0
nice run last night in the rain . nobody about just me and some twittering birds ! <repeat> spinning tonight <hashtag> triathlon training	4
about to showe	0
<user> lol tru dat ! thanks bro !	4
is at wor	0
so now it ' s just a wait &amp see game . i fall asleep &amp it might or might not be there when i wake .	0
<user> just had a martini myself .	4
i don ' t want to stud	0
<user> what happened to your show it was the hightlight of my life	0
uh oh . <repeat> i think i am getting sick	0
dammit . <repeat> i need to stop buying furniture	0
hello worl	0
<user> glad to read it !	4
stuffed with cupcakes and marshmallows from baked butter goods	4
<user> ditto <allcaps> ! not as good as the nirvana sandwiches	4
<user> megafast tri	0
going to school in twenty minutes . i have a head-ache t_t . i ' m not looking forward to meeting my angry teacher	0
<user> i ' m sorry . <elong>maybe walking around all goofy at the store would help . <repeat>hint <allcaps> hint <allcaps> ! &lt <number>	0
paddington ! is *so* nearly home	4
is quite pleased that the weather forecast for cyprus looks so good - not like turkey last year ! <repeat> mm <elong> . <repeat> sunshine ! <repeat>	4
need to go and do some college work and then go to work having had no food !	0
<user> you cooked risotto without me ? <repeat>	0
today i got<number>do shopping <number>easter ! &lt <number> malachi xx ow <elong> i ' m so sore too <number>day	0
<user> great episodes . didnt know there would be two !	4
<user> yes sure did	4
now i want amanita . <repeat>someone made me feel unliving .	0
feeling ill and sorry for myself	0
i wanna be in a punk rock band again	0
i hate tuesdays	0
watchin greek then off to knighty knight ! <repeat>	4
<user> totally know what u mean ! this late night stuff has been <number> my detriment <number> year <allcaps>	4
<user> are you serious ?	4
o	4
<user> i ' m sitting at my house and i ' m so <elong> not looking forward to my one class tomorrow .	0
i wanna come with them to bohol ! <repeat>	0
no more fever ! celebrating by getting into twitter ! yey !	4
it ' s so sunny and happy today	4
<user> i`m excited for you i have no idea why your going but it must be all good	4
vip <allcaps> guests today -_ <elong>-&quot <elong>blohhe <elong> <elong>i hate <allcaps> it	0
<user> hey <elong> miss you too honey ( f )	4
<user> o	4
<user> thanks for the encouragement !	4
a few catering gig	0
yo that was hella weird my twitter got deleted	0
<user> completely agree . <repeat>fallout boy = amazing	4
the angel is going to miss the athlete this weekend	0
i just posted a new blog entry with some exhilarating pictures of the snack room at the phoenix forum <url>	4
<user> no didn ' t know he was here . will do now is he real though ? lots of fakes about	4
<user> ouchies . <elong>have a good day . <repeat>and goodnight <user> .	0
<user> this computer doesn ' t have shockwave . <repeat>blah no account yet	0
<user> that ' s a pest grr to spam !	0
wishing she hadnt drunk so mush yestaday	0
welcoming two soooper dudes <user> and <user> to twitter	4
hoping i can fall asleep after watching knowing . definitely wasn ' t national treasure	0
<user> woot ! <repeat>	4
<user> cheers bruv ! we ' ve been delayed so spending a day in houston . <number>nd pint of the morning !	4
i am so <elong> tired @ work	0
<user> i ' ll look into that ch	4
going outside to jump on my trampoine wooot <allcaps> !	4
